<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.20	14:57:00	24894	24899	24894	24898	12	0	14
2021.08.20	14:58:00	24898	24898	24894	24897	20	0	14
2021.08.20	14:59:00	24897	24899	24896	24897	15	0	14
2021.08.20	15:00:00	24897	24900	24891	24895	19	0	14
2021.08.20	15:01:00	24896	24902	24893	24902	26	0	14
2021.08.20	15:02:00	24902	24902	24898	24900	22	0	14
2021.08.20	15:03:00	24900	24903	24900	24901	12	0	14
2021.08.20	15:04:00	24901	24901	24898	24899	11	0	14
2021.08.20	15:05:00	24899	24900	24897	24899	9	0	14
2021.08.20	15:06:00	24899	24901	24897	24897	15	0	14
2021.08.20	15:07:00	24897	24897	24895	24896	13	0	14
2021.08.20	15:08:00	24895	24895	24887	24887	18	0	14
2021.08.20	15:09:00	24887	24892	24887	24890	19	0	14
2021.08.20	15:10:00	24890	24895	24890	24895	16	0	14
2021.08.20	15:11:00	24896	24902	24896	24900	18	0	14
2021.08.20	15:12:00	24902	24902	24899	24900	21	0	14
2021.08.20	15:13:00	24900	24901	24898	24898	16	0	14
2021.08.20	15:14:00	24898	24898	24891	24893	20	0	14
2021.08.20	15:15:00	24893	24896	24889	24889	22	0	14
2021.08.20	15:16:00	24889	24891	24887	24891	15	0	14
2021.08.20	15:17:00	24891	24898	24889	24897	25	0	14
2021.08.20	15:18:00	24898	24901	24898	24900	11	0	14
2021.08.20	15:19:00	24901	24902	24896	24896	20	0	14
2021.08.20	15:20:00	24896	24896	24890	24893	23	0	14
2021.08.20	15:21:00	24893	24902	24891	24900	25	0	14
2021.08.20	15:22:00	24900	24902	24898	24901	23	0	14
2021.08.20	15:23:00	24901	24902	24899	24901	22	0	14
2021.08.20	15:24:00	24901	24901	24899	24900	12	0	14
2021.08.20	15:25:00	24900	24901	24899	24899	22	0	14
2021.08.20	15:26:00	24899	24904	24899	24902	13	0	14
2021.08.20	15:27:00	24902	24903	24895	24899	16	0	14
2021.08.20	15:28:00	24899	24899	24897	24897	8	0	14
2021.08.20	15:29:00	24895	24897	24894	24895	12	0	14
2021.08.20	15:30:00	24895	24896	24890	24890	23	0	14
2021.08.20	15:31:00	24890	24890	24886	24888	13	0	14
2021.08.20	15:32:00	24888	24890	24886	24886	12	0	14
2021.08.20	15:33:00	24886	24894	24886	24894	10	0	14
2021.08.20	15:34:00	24894	24897	24892	24897	24	0	14
2021.08.20	15:35:00	24896	24904	24896	24902	26	0	14
2021.08.20	15:36:00	24903	24908	24903	24906	23	0	14
2021.08.20	15:37:00	24908	24909	24902	24905	38	0	14
2021.08.20	15:38:00	24905	24908	24897	24898	23	0	14
2021.08.20	15:39:00	24898	24901	24894	24897	17	0	14
2021.08.20	15:40:00	24897	24897	24894	24896	8	0	14
2021.08.20	15:41:00	24896	24896	24889	24890	15	0	14
2021.08.20	15:42:00	24891	24891	24889	24889	12	0	14
2021.08.20	15:43:00	24889	24899	24889	24893	29	0	14
2021.08.20	15:44:00	24893	24896	24893	24895	13	0	14
2021.08.20	15:45:00	24895	24897	24894	24897	16	0	14
2021.08.20	15:46:00	24897	24899	24895	24899	11	0	14
2021.08.20	15:47:00	24899	24902	24896	24901	21	0	14
2021.08.20	15:48:00	24901	24903	24900	24902	17	0	14
2021.08.20	15:49:00	24903	24906	24901	24905	18	0	14
2021.08.20	15:50:00	24904	24907	24902	24905	25	0	14
2021.08.20	15:51:00	24904	24904	24899	24899	22	0	14
2021.08.20	15:52:00	24899	24901	24896	24901	13	0	14
2021.08.20	15:53:00	24901	24901	24899	24900	6	0	14
2021.08.20	15:54:00	24900	24901	24897	24898	17	0	14
2021.08.20	15:55:00	24899	24907	24899	24905	21	0	14
2021.08.20	15:56:00	24905	24905	24901	24903	25	0	14
2021.08.20	15:57:00	24903	24905	24899	24900	26	0	14
2021.08.20	15:58:00	24901	24901	24896	24898	15	0	14
2021.08.20	15:59:00	24898	24906	24898	24906	25	0	14
2021.08.20	16:00:00	24905	24914	24902	24914	31	0	14
2021.08.20	16:01:00	24914	24916	24909	24910	16	0	14
2021.08.20	16:02:00	24911	24912	24903	24905	13	0	14
2021.08.20	16:03:00	24905	24909	24903	24906	21	0	14
2021.08.20	16:04:00	24906	24923	24905	24923	41	0	14
2021.08.20	16:05:00	24923	24940	24919	24937	37	0	14
2021.08.20	16:06:00	24939	24947	24938	24944	33	0	14
2021.08.20	16:07:00	24944	24950	24943	24948	37	0	14
2021.08.20	16:08:00	24948	24955	24946	24955	33	0	14
2021.08.20	16:09:00	24955	24974	24955	24974	35	0	14
2021.08.20	16:10:00	24974	24978	24970	24976	29	0	14
2021.08.20	16:11:00	24976	24977	24968	24970	24	0	14
2021.08.20	16:12:00	24970	24972	24965	24966	31	0	14
2021.08.20	16:13:00	24966	24970	24960	24969	45	0	14
2021.08.20	16:14:00	24969	24979	24961	24977	34	0	14
2021.08.20	16:15:00	24977	24986	24972	24985	42	0	14
2021.08.20	16:16:00	24985	25004	24985	25004	40	0	14
2021.08.20	16:17:00	25004	25006	24990	24994	26	0	14
2021.08.20	16:18:00	24994	24998	24989	24992	37	0	14
2021.08.20	16:19:00	24992	24992	24978	24979	36	0	14
2021.08.20	16:20:00	24979	24981	24972	24976	33	0	14
2021.08.20	16:21:00	24976	24976	24966	24968	16	0	14
2021.08.20	16:22:00	24967	24968	24958	24959	32	0	14
2021.08.20	16:23:00	24959	24964	24955	24962	29	0	14
2021.08.20	16:24:00	24963	24968	24958	24967	30	0	14
2021.08.20	16:25:00	24967	24974	24957	24957	40	0	14
2021.08.20	16:26:00	24957	24958	24943	24951	33	0	14
2021.08.20	16:27:00	24951	24959	24945	24953	25	0	14
2021.08.20	16:28:00	24952	24955	24946	24946	39	0	14
2021.08.20	16:29:00	24946	24950	24939	24940	27	0	14
2021.08.20	16:30:00	24940	24940	24910	24933	86	0	14
2021.08.20	16:31:00	24934	24969	24934	24963	89	0	14
2021.08.20	16:32:00	24963	24993	24957	24990	69	0	14
2021.08.20	16:33:00	24990	25002	24982	24996	62	0	14
2021.08.20	16:34:00	24996	25025	24984	25020	75	0	14
2021.08.20	16:35:00	25020	25039	25019	25038	55	0	14
2021.08.20	16:36:00	25042	25047	25026	25027	66	0	14
2021.08.20	16:37:00	25027	25044	25027	25037	53	0	14
2021.08.20	16:38:00	25037	25041	25032	25033	42	0	14
2021.08.20	16:39:00	25032	25041	25019	25037	59	0	14
2021.08.20	16:40:00	25037	25045	25026	25029	57	0	14
2021.08.20	16:41:00	25029	25045	25029	25035	59	0	14
2021.08.20	16:42:00	25035	25045	25031	25040	60	0	14
2021.08.20	16:43:00	25040	25068	25040	25067	55	0	14
2021.08.20	16:44:00	25067	25073	25051	25073	65	0	14
2021.08.20	16:45:00	25074	25096	25069	25086	66	0	14
2021.08.20	16:46:00	25086	25104	25082	25104	68	0	14
2021.08.20	16:47:00	25104	25115	25104	25108	56	0	14
2021.08.20	16:48:00	25108	25114	25097	25107	48	0	14
2021.08.20	16:49:00	25107	25114	25090	25090	47	0	14
2021.08.20	16:50:00	25090	25100	25088	25099	39	0	14
2021.08.20	16:51:00	25099	25120	25099	25120	50	0	14
2021.08.20	16:52:00	25120	25138	25120	25134	44	0	14
2021.08.20	16:53:00	25134	25135	25115	25115	59	0	14
2021.08.20	16:54:00	25115	25119	25103	25106	53	0	14
2021.08.20	16:55:00	25106	25110	25101	25110	49	0	14
2021.08.20	16:56:00	25108	25120	25102	25115	39	0	14
2021.08.20	16:57:00	25115	25122	25112	25114	41	0	14
2021.08.20	16:58:00	25114	25124	25113	25115	40	0	14
2021.08.20	16:59:00	25115	25126	25112	25120	49	0	14
2021.08.20	17:00:00	25120	25125	25108	25123	50	0	14
2021.08.20	17:01:00	25123	25136	25121	25130	64	0	14
2021.08.20	17:02:00	25129	25131	25113	25113	44	0	14
2021.08.20	17:03:00	25112	25119	25110	25116	44	0	14
2021.08.20	17:04:00	25116	25121	25111	25113	46	0	14
2021.08.20	17:05:00	25113	25115	25104	25108	45	0	14
2021.08.20	17:06:00	25108	25114	25107	25111	40	0	14
2021.08.20	17:07:00	25110	25124	25108	25124	37	0	14
2021.08.20	17:08:00	25125	25135	25121	25135	47	0	14
2021.08.20	17:09:00	25135	25137	25120	25123	56	0	14
2021.08.20	17:10:00	25123	25126	25118	25120	47	0	14
2021.08.20	17:11:00	25120	25123	25108	25109	36	0	14
2021.08.20	17:12:00	25109	25116	25098	25098	45	0	14
2021.08.20	17:13:00	25098	25099	25088	25089	32	0	14
2021.08.20	17:14:00	25089	25098	25086	25097	29	0	14
2021.08.20	17:15:00	25097	25117	25096	25114	45	0	14
2021.08.20	17:16:00	25114	25121	25110	25118	45	0	14
2021.08.20	17:17:00	25118	25132	25118	25131	44	0	14
2021.08.20	17:18:00	25131	25135	25129	25129	45	0	14
2021.08.20	17:19:00	25129	25130	25120	25121	42	0	14
2021.08.20	17:20:00	25121	25127	25115	25127	52	0	14
2021.08.20	17:21:00	25127	25129	25118	25123	43	0	14
2021.08.20	17:22:00	25123	25129	25122	25122	35	0	14
2021.08.20	17:23:00	25122	25128	25112	25117	51	0	14
2021.08.20	17:24:00	25117	25120	25109	25116	37	0	14
2021.08.20	17:25:00	25115	25118	25099	25099	33	0	14
2021.08.20	17:26:00	25099	25101	25086	25090	45	0	14
2021.08.20	17:27:00	25090	25092	25075	25075	38	0	14
2021.08.20	17:28:00	25075	25091	25075	25085	45	0	14
2021.08.20	17:29:00	25085	25092	25082	25090	39	0	14
2021.08.20	17:30:00	25090	25107	25090	25099	36	0	14
2021.08.20	17:31:00	25099	25107	25096	25106	50	0	14
2021.08.20	17:32:00	25106	25122	25105	25121	41	0	14
2021.08.20	17:33:00	25120	25126	25118	25122	34	0	14
2021.08.20	17:34:00	25122	25132	25119	25131	32	0	14
2021.08.20	17:35:00	25131	25131	25119	25123	39	0	14
2021.08.20	17:36:00	25123	25126	25119	25123	34	0	14
2021.08.20	17:37:00	25123	25123	25112	25123	35	0	14
2021.08.20	17:38:00	25123	25132	25122	25126	44	0	14
2021.08.20	17:39:00	25126	25129	25112	25118	43	0	14
2021.08.20	17:40:00	25118	25119	25105	25108	37	0	14
2021.08.20	17:41:00	25108	25115	25104	25115	31	0	14
2021.08.20	17:42:00	25115	25122	25115	25122	16	0	14
2021.08.20	17:43:00	25122	25122	25102	25107	39	0	14
2021.08.20	17:44:00	25107	25107	25092	25094	53	0	14
2021.08.20	17:45:00	25094	25098	25090	25090	44	0	14
2021.08.20	17:46:00	25090	25093	25077	25083	45	0	14
2021.08.20	17:47:00	25083	25084	25079	25083	33	0	14
2021.08.20	17:48:00	25084	25084	25078	25084	33	0	14
2021.08.20	17:49:00	25084	25091	25079	25084	42	0	14
2021.08.20	17:50:00	25084	25087	25074	25074	38	0	14
2021.08.20	17:51:00	25074	25076	25061	25063	29	0	14
2021.08.20	17:52:00	25063	25071	25063	25068	31	0	14
2021.08.20	17:53:00	25068	25073	25057	25057	35	0	14
2021.08.20	17:54:00	25058	25058	25053	25058	31	0	14
2021.08.20	17:55:00	25059	25078	25059	25076	34	0	14
2021.08.20	17:56:00	25076	25078	25070	25073	41	0	14
2021.08.20	17:57:00	25073	25073	25062	25066	37	0	14
2021.08.20	17:58:00	25067	25071	25061	25071	47	0	14
2021.08.20	17:59:00	25071	25075	25071	25074	15	0	14
2021.08.20	18:00:00	25072	25076	25061	25065	30	0	14
2021.08.20	18:01:00	25065	25068	25054	25056	34	0	14
2021.08.20	18:02:00	25056	25062	25052	25055	26	0	14
2021.08.20	18:03:00	25055	25056	25049	25055	33	0	14
2021.08.20	18:04:00	25054	25056	25047	25047	32	0	14
2021.08.20	18:05:00	25047	25053	25044	25053	29	0	14
2021.08.20	18:06:00	25053	25055	25046	25050	25	0	14
2021.08.20	18:07:00	25050	25063	25047	25063	29	0	14
2021.08.20	18:08:00	25063	25072	25063	25070	33	0	14
2021.08.20	18:09:00	25070	25072	25067	25072	21	0	14
2021.08.20	18:10:00	25072	25075	25065	25069	33	0	14
2021.08.20	18:11:00	25069	25073	25067	25070	35	0	14
2021.08.20	18:12:00	25071	25077	25067	25077	30	0	14
2021.08.20	18:13:00	25077	25088	25076	25078	38	0	14
2021.08.20	18:14:00	25078	25078	25068	25070	21	0	14
2021.08.20	18:15:00	25070	25083	25070	25081	25	0	14
2021.08.20	18:16:00	25081	25087	25078	25078	26	0	14
2021.08.20	18:17:00	25078	25085	25074	25085	43	0	14
2021.08.20	18:18:00	25085	25096	25080	25096	41	0	14
2021.08.20	18:19:00	25096	25096	25083	25090	36	0	14
2021.08.20	18:20:00	25090	25110	25090	25109	30	0	14
2021.08.20	18:21:00	25109	25115	25106	25109	34	0	14
2021.08.20	18:22:00	25107	25107	25094	25094	26	0	14
2021.08.20	18:23:00	25094	25095	25080	25086	52	0	14
2021.08.20	18:24:00	25086	25089	25078	25080	31	0	14
2021.08.20	18:25:00	25080	25084	25077	25080	38	0	14
2021.08.20	18:26:00	25080	25083	25075	25077	28	0	14
2021.08.20	18:27:00	25077	25077	25059	25059	33	0	14
2021.08.20	18:28:00	25059	25060	25050	25050	39	0	14
2021.08.20	18:29:00	25050	25055	25048	25055	26	0	14
2021.08.20	18:30:00	25057	25068	25056	25062	53	0	14
2021.08.20	18:31:00	25062	25077	25062	25077	29	0	14
2021.08.20	18:32:00	25077	25077	25068	25071	32	0	14
2021.08.20	18:33:00	25072	25077	25071	25075	25	0	14
2021.08.20	18:34:00	25075	25085	25075	25083	37	0	14
2021.08.20	18:35:00	25078	25082	25070	25070	14	0	14
2021.08.20	18:36:00	25070	25072	25063	25065	23	0	14
2021.08.20	18:37:00	25065	25068	25057	25057	17	0	14
2021.08.20	18:38:00	25057	25057	25049	25049	15	0	14
2021.08.20	18:39:00	25049	25054	25043	25054	27	0	14
2021.08.20	18:40:00	25055	25059	25052	25055	33	0	14
2021.08.20	18:41:00	25055	25059	25046	25051	51	0	14
2021.08.20	18:42:00	25051	25063	25051	25063	34	0	14
2021.08.20	18:43:00	25062	25064	25058	25063	26	0	14
2021.08.20	18:44:00	25063	25064	25058	25063	21	0	14
2021.08.20	18:45:00	25063	25072	25063	25069	35	0	14
2021.08.20	18:46:00	25069	25069	25059	25066	35	0	14
2021.08.20	18:47:00	25066	25074	25065	25067	41	0	14
2021.08.20	18:48:00	25067	25067	25052	25052	35	0	14
2021.08.20	18:49:00	25052	25057	25051	25054	29	0	14
2021.08.20	18:50:00	25054	25062	25045	25059	32	0	14
2021.08.20	18:51:00	25059	25060	25053	25054	28	0	14
2021.08.20	18:52:00	25054	25054	25050	25050	31	0	14
2021.08.20	18:53:00	25052	25061	25052	25056	32	0	14
2021.08.20	18:54:00	25056	25057	25048	25048	33	0	14
2021.08.20	18:55:00	25048	25050	25043	25045	28	0	14
2021.08.20	18:56:00	25045	25048	25043	25045	25	0	14
2021.08.20	18:57:00	25045	25050	25040	25050	30	0	14
2021.08.20	18:58:00	25050	25062	25050	25061	19	0	14
2021.08.20	18:59:00	25061	25071	25061	25071	21	0	14
2021.08.20	19:00:00	25072	25074	25066	25068	22	0	14
2021.08.20	19:01:00	25068	25077	25068	25075	28	0	14
2021.08.20	19:02:00	25075	25085	25075	25084	33	0	14
2021.08.20	19:03:00	25084	25091	25081	25091	27	0	14
